H	Tau
T	
18.68207524	1.044004
18.68207524	1.042238
18.71471518	1.044011
18.72724535	1.047988
18.752134	1.043236
18.76602826	1.043531
18.77525194	1.046348
18.78778204	1.048877
18.80101678	1.050365
18.81497421	1.049521
18.83490304	1.048421
18.84978189	1.04752
18.86821103	1.046857
18.87966599	1.050888
18.89104867	1.055906
18.90319921	1.054129
18.92099589	1.054818
18.93909066	1.054412
18.96125061	1.056862
18.98014029	1.059612
18.99068272	1.063657
19.00349261	1.065131
19.02102715	1.062438
19.03090104	1.060438
19.03536371	1.060521
19.04688173	1.061249
19.05662912	1.061659
19.07230263	1.065506
19.08155315	1.067207
19.08874397	1.067647
19.10330628	1.068492
19.11467969	1.06773
19.12969365	1.065636
19.14481599	1.06581
19.15451813	1.064811
19.16275681	1.063809
19.17319969	1.061904
19.18855684	1.062198
19.19728331	1.065274
19.218711	1.070047
19.22865698	1.070928
19.23830483	1.069419
19.24364367	1.068596
19.25461042	1.069823
19.26860339	1.069832
19.28459275	1.066457
19.29464707	1.069844
19.30253333	1.073964
19.31743862	1.074767
19.32703219	1.070905
19.34054629	1.069498
19.35231691	1.070243
19.36055544	1.070166
19.36840552	1.069532
19.38561424	1.069405
19.40032068	1.06981
19.40959801	1.070899
19.41811652	1.072205
19.42464768	1.073721
19.44049227	1.075367
19.45107037	1.073961
19.45902878	1.073233
19.46873966	1.072954
19.48196451	1.072917
19.4924432	1.073437
19.50088035	1.076087
19.50664362	1.076075
19.52651695	1.076476
19.53697753	1.079097
19.55150309	1.078916
19.55841356	1.078464
19.56763655	1.076721
19.58170136	1.075407
19.59059914	1.075841
19.59956916	1.078128
19.60739196	1.081935
19.62212518	1.079872
19.63884569	1.074926
19.64984816	1.075868
19.66447292	1.079863
19.67327125	1.074952
19.67992871	1.071738
19.69207834	1.069997
19.70531194	1.070463
19.72356795	1.069198
19.73665697	1.067069
19.74597917	1.067164
19.75620466	1.070006
19.76378345	1.071673
19.78072052	1.072492
19.79572449	1.07653
19.8061577	1.077057
19.81969827	1.074137
19.82979723	1.074844
19.83827927	1.075157
19.84756524	1.075452
19.86393309	1.069759
19.87136727	1.067342
19.8798583	1.065939
19.88979461	1.067724
19.90498811	1.074159
19.91206997	1.077702
19.91946798	1.078554
19.9345169	1.074941
19.94683786	1.074846
19.9535403	1.074769
19.96296166	1.074402
19.96914019	1.073514
19.97863379	1.072756
19.9887597	1.070586
20.00317622	1.073218
20.0084153	1.075766
20.01805339	1.079303
20.03431258	1.080662
20.04011168	1.07906
20.05215249	1.079426
20.06076983	1.080578
20.06783352	1.083004
20.07567402	1.082696
20.08489654	1.080762
20.09128275	1.07734
20.10427194	1.07524
20.11812826	1.078676
20.12762173	1.080279
20.13561574	1.079704
20.1444769	1.075718
20.15952549	1.074519
20.16790789	1.071485
20.17545024	1.069915
20.19045362	1.069445
20.20542988	1.070863
20.21942155	1.074565
20.23147117	1.077567
20.24222008	1.080739
20.25000625	1.079649
20.25789178	1.077881
20.26620183	1.077089
20.27388863	1.076159
20.28784407	1.074592
20.29804192	1.074021
20.30808621	1.075109
20.31577297	1.075138
20.32515786	1.073861
20.33290784	1.073292
20.34128106	1.075869
20.35727777	1.079388
20.36519934	1.079786
20.3724254	1.076932
20.38491744	1.072627
20.3980056	1.071421
20.40635167	1.07208
20.41667586	1.072875
20.42606968	1.073294
20.44003395	1.074562
20.44785609	1.077064
20.45493757	1.079462
20.46484621	1.078562
20.47319222	1.077688
20.48024658	1.079119
20.48928808	1.082241
20.49961218	1.081839
20.51036079	1.079168
20.52132617	1.076589
20.5307199	1.074353
20.53800906	1.071894
20.5451266	1.069695
20.55517967	1.069191
20.57197089	1.073465
20.57969358	1.075351
20.58803046	1.077478
20.59476861	1.080879
20.61267977	1.083178
20.6209805	1.079932
20.62886573	1.07759
20.64376906	1.07546
20.65361429	1.073087
20.66227627	1.07201
20.67519246	1.072628
20.68685314	1.072726
20.69620154	1.072723
20.70810607	1.075483
20.71881832	1.076487
20.72950347	1.075887
20.7421757	1.072811
20.75860531	1.072221
20.76932654	1.074884
20.78398579	1.076267
20.80028888	1.074231
20.81201264	1.07494
20.82545249	1.077587
20.83511689	1.077436
20.8433542	1.076791
20.85124828	1.075007
20.8667745	1.075863
20.87362084	1.075729
20.88412517	1.076585
20.89257921	1.077399
20.90109647	1.077292
20.91033628	1.077732
20.92423663	1.075154
20.93515639	1.075487
20.94918315	1.076166
20.9566978	1.077459
20.96789751	1.075765
20.98154488	1.078391
20.99316003	1.079802
20.99983468	1.078537
21.00981502	1.076932
21.01327427	1.076538
21.02332685	1.076656
21.03833797	1.076638
21.04911308	1.077248
21.05791019	1.07745
21.06485574	1.078305
21.07176517	1.07949
21.08014679	1.08147
21.08935933	1.083482
21.09364949	1.084738
21.10796504	1.085148
21.11376351	1.083435
21.12265088	1.080549
21.13169178	1.080883
21.13968498	1.080066
21.15057739	1.077409
21.16304133	1.081092
21.17323827	1.081256
21.17658907	1.079837
21.19204251	1.079786
21.20566247	1.0799
21.21501037	1.081178
21.22321123	1.081812
21.23908908	1.083255
21.24607063	1.082282
21.25540043	1.081886
21.26150589	1.082874
21.27326521	1.085078
21.28030996	1.086767
21.29084998	1.086135
21.30282602	1.085692
21.31269767	1.086201
21.32306605	1.084992
21.33524978	1.083857
21.34397437	1.085624
21.35298797	1.088682
21.36415109	1.088309
21.37475423	1.087345
21.38882551	1.087593
21.39427157	1.088072
21.40651843	1.088115
21.4200568	1.089237
21.43527502	1.089251
21.44592324	1.092456
21.45220921	1.092802
21.45918157	1.092103
21.47925869	1.091612
21.49262535	1.094654
21.50267743	1.096296
21.50975813	1.09772
21.52047853	1.09703
21.5313976	1.093791
21.54117869	1.090561
21.55192614	1.088518
21.55911518	1.091
21.57537179	1.096133
21.58483674	1.096517
21.59341659	1.096789
21.60434461	1.097341
21.61771109	1.096293
21.62480074	1.096644
21.63450045	1.099157
21.64353183	1.102441
21.66025793	1.10314
21.66503552	1.101737
21.6737598	1.101816
21.68803835	1.102534
21.68845379	1.104119
21.68845379	1.10513
21.69177732	1.104575
21.69180442	1.102582
21.69173216	1.097228
21.69184054	1.095566
21.6917412	1.096095
21.69180442	1.098755
21.69194892	1.107095
21.69184054	1.108293
21.69183151	1.108613
21.69182248	1.108651
21.6918586	1.108917
21.69184957	1.106483
21.6918586	1.104376
21.69184054	1.103217
21.69184054	1.101118
21.69184054	1.10083
21.69184054	1.10124
21.69184054	1.10182
21.69182248	1.10352
21.69184957	1.108196
21.69184957	1.111373
21.69184957	1.112349
21.6918586	1.111561
21.69187667	1.111964
21.69184957	1.112961
21.69182248	1.109894
21.69182248	1.108188
21.69183151	1.10867
21.69182248	1.10892
21.69182248	1.108752
21.69183151	1.105706
21.69183151	1.10396
21.69183151	1.101255
21.69180442	1.099168
21.69180442	1.098219
21.69183151	1.09743
21.69184957	1.098971
21.69184054	1.102951
21.69184957	1.10186
21.69187667	1.100726
21.69189473	1.102357
21.69189473	1.104454
21.69190376	1.10375
21.69190376	1.101496
21.69187667	1.098854
21.69183151	1.099303
21.69182248	1.102294
21.69180442	1.104519
21.69181345	1.105145
21.69181345	1.10747
21.69182248	1.111553
21.69184054	1.11236
21.69184054	1.109814
21.69182248	1.107945
21.69182248	1.105728
21.69184054	1.104739
21.69183151	1.107211
21.69182248	1.108249
21.69182248	1.105897
21.69177732	1.105258
21.69175023	1.104984
21.69175023	1.105064
21.69178635	1.104156
21.69180442	1.100761
21.69181345	1.101085
21.69184957	1.103253
21.6918586	1.10512
21.6918586	1.109851
21.69184957	1.109625
21.69184957	1.107428
21.69184957	1.107649
21.69184957	1.107412
21.69186763	1.1074
21.6918857	1.107109
21.69187667	1.106927
21.6918586	1.105581
21.6918857	1.10604
21.6918857	1.106349
21.69186763	1.108823
21.69187667	1.108682
21.69186763	1.108427
21.69184957	1.108988
21.69184054	1.110761
21.69184957	1.1127
21.69186763	1.108679
21.69186763	1.105763
21.6918586	1.105231
21.6918586	1.10597
21.6918586	1.104278
21.6918586	1.104548
21.69186763	1.105141
21.69187667	1.103364
21.69186763	1.102571
21.69187667	1.104708
21.69186763	1.105946
21.6918857	1.105896
21.69187667	1.106927
21.6918586	1.104862
21.69183151	1.098068
21.69183151	1.098377
21.69181345	1.098417
21.69183151	1.098984
21.69184054	1.102495
21.69183151	1.10924
21.69184054	1.110884
21.69184054	1.110216
21.69184957	1.107705
21.6918857	1.108915
21.69190376	1.107565
21.69189473	1.105226
21.69189473	1.102921
21.69189473	1.100405
21.69187667	1.099908
21.69186763	1.101179
21.69187667	1.100975
21.69187667	1.101931
21.6918857	1.104662
21.6918857	1.10424
21.69184957	1.104615
21.6918586	1.106404
21.69187667	1.105039
21.69187667	1.103987
21.6918586	1.102836
21.6918586	1.103648
21.69184957	1.105155
21.69187667	1.106401
21.69187667	1.107945
21.6918857	1.10813
21.69189473	1.10678
21.6918586	1.105284
21.6918586	1.106318
21.69187667	1.106728
21.69186763	1.105676
21.69187667	1.105761
21.69191279	1.106115
21.69715096	1.104011
21.70545978	1.102632
21.7231792	1.100942
21.73180409	1.103865
21.73658164	1.105662
21.74876484	1.107944
21.76304327	1.111105
21.77127074	1.112909
21.78090709	1.116738
21.79522159	1.117288
21.80656481	1.112319
21.81605662	1.10715
21.82031031	1.107223
21.83688256	1.108993
21.84617565	1.11183
21.85398762	1.113392
21.87028887	1.110858
21.8778931	1.11172
21.89440202	1.114839
21.90246682	1.116611
21.91335835	1.117894
21.92242558	1.118469
21.93631541	1.117194
21.94563549	1.118639
21.9541518	1.120173
21.96627149	1.125987
21.97980904	1.1261
21.98486643	1.125363
21.99589333	1.124371
22.00437346	1.125705
22.01941914	1.131621
22.02618336	1.132588
22.03721021	1.133237
22.04080454	1.13437
22.05120824	1.134547
22.06813228	1.13012
22.07742513	1.129742
22.09211848	1.134642
22.10582743	1.140304
22.12164057	1.138144
22.13235122	1.133144
22.14732444	1.139717
22.16592804	1.148458
22.18436002	1.148326
22.19140407	1.146904
22.20194306	1.148124
22.21691616	1.150525
22.22535997	1.1508
22.23397535	1.152654
22.2417599	1.151914
22.24894841	1.148241
22.26583595	1.144271
22.27491187	1.147392
22.28800646	1.155142
22.29804864	1.158664
22.30688069	1.159778
22.31682352	1.161171
22.32028228	1.16193
22.33284399	1.164366
22.34415945	1.16598
22.35644118	1.163659
22.3674315	1.166274
22.37312082	1.168911
22.38728991	1.17246
22.40341863	1.173548
22.41503201	1.173803
22.42996864	1.173707
22.44121173	1.177809
22.44682876	1.180997
22.45548006	1.182123
22.47142804	1.185436
22.48140681	1.186862
22.48675289	1.187461
22.50457917	1.187375
22.52859131	1.185318
22.54855773	1.190976
22.56857829	1.201197
22.57972187	1.198331
22.58899614	1.193894
22.59730415	1.196808
22.61443486	1.205562
22.62466632	1.207158
22.63782361	1.20514
22.6454272	1.20417
22.65345521	1.203367
22.67091091	1.201267
22.68514275	1.205193
22.69746013	1.211425
22.70370912	1.211988
22.71762484	1.214597
22.73612793	1.220699
22.7518316	1.222705
22.76617167	1.226444
22.77737822	1.227103
22.79213363	1.223985
22.80884859	1.223662
22.81921527	1.228438
22.82215009	1.231347
22.84283827	1.231301
22.85258183	1.229784
22.86946824	1.232909
22.88171313	1.237553
22.89428308	1.242125
22.90121822	1.244693
22.91025737	1.246166
22.92439852	1.251974
22.93367243	1.253749
22.94226005	1.250978
22.95600382	1.252202
22.96850143	1.251895
22.98173045	1.254617
22.98972204	1.256402
23.00821553	1.256384
23.02604076	1.257725
23.0405971	1.264453
23.05993027	1.269778
23.06862612	1.271714
23.08121387	1.267522
23.09084881	1.264333
23.09876806	1.26443
23.10801469	1.265598
23.13135699	1.269749
23.1437189	1.271189
23.15662258	1.26621
23.17172953	1.268116
23.18778458	1.270377
23.19577598	1.27087
23.20569072	1.270419
23.2152894	1.270848
23.22132131	1.274324
23.24843774	1.281539
23.2590748	1.28174
23.27003692	1.284688
23.29860698	1.285491
23.30583075	1.287031
23.32897386	1.283207
23.34010746	1.284026
23.3528754	1.290759
23.36236557	1.292968
23.3739506	1.295657
23.3885786	1.298422
23.40619537	1.29802
23.42601533	1.29952
23.44332502	1.301313
23.45326657	1.303174
23.45881974	1.302845
23.47636414	1.30434
23.4883734	1.305914
23.50403057	1.30692
23.52811221	1.318401
23.53914623	1.318487
23.55278071	1.317186
23.56692081	1.313073
23.5742798	1.31547
23.58691196	1.316458
23.60285789	1.316303
23.60875408	1.316448
23.61751259	1.318394
23.62641555	1.319018
23.64203635	1.314808
23.65624854	1.320163
23.66706569	1.322588
23.67386477	1.32314
23.68479024	1.324517
23.69347643	1.325674
23.70135901	1.325087
23.71479459	1.324897
23.72490737	1.328092
23.73597725	1.328549
23.7476611	1.326227
23.7576384	1.323712
23.76619811	1.321619
23.77331314	1.320183
23.78409402	1.319574
23.79176884	1.32356
23.7985317	1.326578
23.81351111	1.327849
23.82300077	1.3292
23.83318566	1.327453
23.84093267	1.327765
23.85534317	1.330177
23.8637854	1.329797
23.87676927	1.326682
23.88846195	1.324995
23.90342315	1.322058
23.91336416	1.322102
23.92355797	1.322806
23.94599514	1.328694
23.95496097	1.328521
23.97056311	1.328897
23.98158751	1.325011
23.99124853	1.324641
24.00471977	1.325556
24.014769	1.324944
24.02876388	1.32719
24.0379734	1.327929
24.04439296	1.329276
24.05485748	1.329413
24.06794037	1.328148
24.0793529	1.329749
24.09668835	1.331297
24.10995175	1.329457
24.1207322	1.326809
24.13403167	1.329738
24.14539896	1.331538
24.15450001	1.331954
24.16654443	1.329954
24.17928405	1.328595
24.19167153	1.326387
24.20398676	1.325867
24.20998185	1.326168
24.2265225	1.32766
24.2356686	1.329583
24.25024997	1.329771
24.26657385	1.320096
24.27665889	1.317816
24.28520904	1.320889
24.29309107	1.324676
24.30778068	1.329492
24.31790178	1.326697
24.32362593	1.324281
24.33541731	1.317906
24.35003462	1.313816
24.36430882	1.319234
24.37574802	1.324484
24.39367874	1.324466
24.40697778	1.322135
24.41680985	1.322149
24.42640717	1.323892
24.43855051	1.326548
24.45097371	1.328701
24.46143772	1.327653
24.4760187	1.322392
24.48990446	1.321888
24.50602924	1.318965
24.51381174	1.317808
24.52646957	1.318624
24.53177827	1.319414
24.5452396	1.317699
24.56188793	1.314568
24.57364285	1.314111
24.582608	1.316929
24.5960873	1.31483
24.60623514	1.312074
24.61450507	1.312151
24.6288691	1.311167
24.6385113	1.313957
24.64736804	1.313769
24.65654076	1.309058
24.6721777	1.30649
24.68110662	1.307341
24.68993623	1.30881
24.70326188	1.306934
24.71222689	1.308509
24.72014461	1.309323
24.72932628	1.308348
24.74108096	1.301709
24.75502947	1.30125
24.7626402	1.301301
24.77582128	1.30224
24.78804536	1.300292
24.80143404	1.296723
24.8122497	1.293299
24.82076318	1.292104
24.82609878	1.292291
24.8368512	1.29197
24.84469659	1.291235
24.8539052	1.292276
24.86266239	1.292003
24.87041747	1.288759
24.87763086	1.288149
24.89274374	1.289329
24.90355025	1.288139
24.91890684	1.289253
24.92661673	1.294447
24.9434358	1.292229
24.96018262	1.288204
24.96956263	1.288246
24.98359199	1.285848
24.99234905	1.283419
25.00215333	1.282379
25.01059439	1.281032
25.02622162	1.277675
25.03274875	1.280346
25.04388008	1.28206
25.05636556	1.28126
25.06731629	1.280572
25.08137257	1.279825
25.0937948	1.278853
25.11968642	1.270428
25.14006201	1.268564
25.15084111	1.26906
25.1646535	1.275615
25.18258248	1.272956
25.19947324	1.2759
25.20784188	1.275235
25.2247687	1.272573
25.23794902	1.270605
25.24935992	1.269896
25.2577285	1.269329
25.27172125	1.263412
25.28253628	1.261891
25.30880644	1.256618
25.32705107	1.255722
25.33270229	1.255487
25.35548768	1.253697
25.36326937	1.253438
25.37330791	1.253913
25.37837231	1.253918
25.38782405	1.253718
25.40923712	1.249679
25.42315739	1.245664
25.43540756	1.240254
25.44797368	1.238985
25.46220081	1.238136
25.47071361	1.238607
25.48727877	1.241752
25.49171119	1.245155
25.50340157	1.24212
25.5119414	1.238725
25.5264934	1.233425
25.53870731	1.231892
25.54463823	1.232318
25.56093242	1.232714
25.57731686	1.237351
25.59954186	1.234165
25.61712683	1.234259
25.62588319	1.233765
25.6322654	1.230788
25.64558949	1.227377
25.65875106	1.224967
25.66989956	1.225134
25.68539912	1.226726
25.69466995	1.228406
25.70510526	1.228227
25.7145205	1.228687
25.73269197	1.229604
25.74301891	1.224695
25.7593127	1.225116
25.77176998	1.22511
25.7831801	1.227109
25.79301049	1.227604
25.80728213	1.224869
25.81796102	1.225156
25.82782748	1.224374
25.84816515	1.222172
25.85912381	1.221693
25.86602037	1.221938
25.87454175	1.222135
25.89009506	1.220808
25.90373465	1.219592
25.91166022	1.217849
25.92323262	1.215895
25.93115818	1.214514
25.93958922	1.216526
25.94817372	1.218049
25.95637005	1.218858
25.96349218	1.21928
25.97290711	1.218796
25.98669098	1.216596
25.99565454	1.215341
26.01393368	1.213901
26.02806049	1.215956
26.04689921	1.216269
26.0581284	1.213724
26.07124415	1.212484
26.07683165	1.214083
26.08806079	1.212248
26.10274712	1.207595
26.11303746	1.207318
26.12761542	1.206185
26.14540681	1.208216
26.15632896	1.208632
26.18294823	1.212382
26.20881822	1.215336
26.22113938	1.214624
26.23006656	1.213853
26.24335352	1.214759
26.25246121	1.216299
26.26721041	1.217084
26.28186029	1.218037
26.29610395	1.211498
26.30914708	1.206395
26.31996068	1.20735
26.32728106	1.20886
26.33576583	1.20771
26.35180563	1.210454
26.36401825	1.20854
26.37709737	1.208052
26.38278393	1.207336
26.40022271	1.206613
26.40876156	1.208639
26.41322956	1.207594
26.42662451	1.206673
26.43535288	1.207715
26.45557161	1.212685
26.46942683	1.211302
26.48184686	1.209888
26.49112576	1.209902
26.49596378	1.211087
26.5086004	1.211924
26.52271727	1.217318
26.53259185	1.21515
26.54759324	1.21277
26.56942734	1.217542
26.59202859	1.221934
26.59859052	1.224704
26.60650635	1.225529
26.61651621	1.226635
26.63134594	1.225172
26.64145505	1.221201
26.65087818	1.218764
26.66165519	1.21677
26.67849761	1.217832
26.68903088	1.219437
26.70169425	1.220769
26.7134189	1.22228
26.72286902	1.222487
26.73033342	1.225297
26.7454337	1.232427
26.7728091	1.226669
26.78948881	1.223591
26.79967894	1.218914
26.82583566	1.222507
26.8375511	1.229195
26.84529519	1.230864
26.86091873	1.235892
26.87013399	1.237128
26.8801435	1.236151
26.88349203	1.233528
26.9072025	1.237073
26.912654	1.238131
26.92904459	1.237751
26.95297153	1.239943
26.96656409	1.239156
26.98365855	1.240101
26.9938755	1.240764
27.00395704	1.241672
27.01725167	1.247826
27.02726098	1.248313
27.03569984	1.248608
27.04514955	1.246706
27.0582997	1.245492
27.06897684	1.246348
27.07433797	1.246047
27.08979858	1.251322
27.10106233	1.25362
27.1056292	1.254648
27.1056292	1.256223
27.1056292	1.255436
27.10908593	1.255455
27.10912204	1.260174
27.10901373	1.259549
27.10908593	1.254192
27.10912204	1.25262
27.10904983	1.24986
27.10913106	1.249315
27.10912204	1.250738
27.10909496	1.253095
27.10910399	1.25443
27.10909496	1.256478
27.10910399	1.255353
27.10911301	1.252879
27.10910399	1.252875
27.10908593	1.252385
27.10909496	1.254813
27.10909496	1.257707
27.10909496	1.256664
27.10909496	1.249779
27.10908593	1.247173
27.10911301	1.246832
27.10911301	1.246997
27.10912204	1.245741
27.10910399	1.246096
27.10911301	1.25276
27.10911301	1.253897
27.10912204	1.25099
27.10912204	1.247987
27.10911301	1.249872
27.10912204	1.25137
27.10914911	1.25037
27.10909496	1.254174
27.10913106	1.252206
27.10911301	1.244426
27.10909496	1.244792
27.10908593	1.247344
27.10909496	1.251598
27.10910399	1.253236
27.10908593	1.249102
27.10907691	1.250318
27.10908593	1.251335
27.10910399	1.252141
27.10911301	1.256016
27.10909496	1.261964
27.10915814	1.259865
27.10917619	1.258323
27.10916716	1.254643
27.10914911	1.256716
27.10914911	1.254821
27.10915814	1.25463
27.10915814	1.253192
27.10910399	1.252763
27.10911301	1.25073
27.10910399	1.251922
27.10908593	1.252679
27.10907691	1.254359
27.10906788	1.254818
27.10906788	1.253789
27.10907691	1.254621
27.10909496	1.257465
27.10910399	1.257945
27.10911301	1.254092
27.10909496	1.253443
27.10912204	1.253006
27.10914009	1.254618
27.10915814	1.257251
27.10915814	1.259388
27.11840017	1.260809
27.12683892	1.260698
27.1347903	1.259641
27.14329222	1.256976
27.15159556	1.255038
27.15871658	1.253932
27.16977264	1.253603
27.17608136	1.253329
27.18421319	1.254584
27.19149663	1.256304
27.20067538	1.259734
27.21047687	1.260325
27.21867184	1.259225
27.2267946	1.259244
27.23927655	1.257663
27.25176751	1.259171
27.2662079	1.261355
27.27509775	1.264361
27.28403271	1.266227
27.29669507	1.267139
27.32556662	1.268473
27.34388768	1.27333
27.35880622	1.272142
27.37789432	1.27856
27.39002405	1.282327
27.39717191	1.282729
27.40648578	1.281578
27.42256842	1.279819
27.43125051	1.279381
27.43825393	1.283387
27.4491742	1.285938
27.46399325	1.285905
27.47218794	1.288002
27.48182662	1.286276
27.49447961	1.284127
27.50385653	1.287421
27.51885597	1.290478
27.53123816	1.292777
27.54511846	1.295525
27.56311407	1.3002
27.57527959	1.304706
27.58707506	1.302396
27.59580208	1.300109
27.60890612	1.302127
27.61996151	1.306258
27.63561952	1.309077
27.64573629	1.309159
27.65497765	1.308605
27.66264869	1.307675
27.67896541	1.308381
27.70384654	1.316655
27.71506423	1.318501
27.73313163	1.317592
27.74558565	1.317937
27.76253391	1.317532
27.77414859	1.316386
27.78634985	1.319654
27.79339806	1.323625
27.80305436	1.327468
27.81697926	1.331592
27.82635577	1.33037
27.84075893	1.330884
27.85244568	1.334427
27.85903357	1.334927
27.87441131	1.33358
27.88385994	1.333411
27.89209927	1.337733
27.90042885	1.340889
27.91472357	1.346294
27.93132851	1.343018
27.94506365	1.341874
27.95793243	1.343576
27.97178484	1.347511
27.98820916	1.353244
27.9978652	1.355463
28.00822513	1.355593
28.02251963	1.355969
28.03225684	1.355381
28.04306793	1.354945
28.05799406	1.356397
28.06488859	1.356242
28.07476111	1.355583
28.08710625	1.356227
28.09806165	1.356316
28.10667976	1.356496
28.11515347	1.359909
28.12415057	1.363338
28.13090968	1.364602
28.14471663	1.369062
28.15559975	1.369246
28.17231242	1.373122
28.18573126	1.373574
28.19535996	1.373092
28.21185597	1.375411
28.22214339	1.376953
28.22875801	1.376978
28.23855811	1.376795
28.24536223	1.375589
28.26133472	1.379306
28.27724402	1.384383
28.28661993	1.387776
28.29571608	1.386619
28.30667115	1.385455
28.31486489	1.384024
28.32589212	1.384631
28.33738858	1.390429
28.3442287	1.391338
28.35534613	1.393451
28.36946849	1.394491
28.38321182	1.395115
28.39416676	1.39888
28.40200846	1.401322
28.41072547	1.401996
28.42562376	1.404301
28.4353875	1.406252
28.44208314	1.406567
28.45878612	1.409043
28.46795424	1.411614
28.48297874	1.409813
28.49403279	1.408331
28.49853562	1.409087
28.51230577	1.411827
28.52351317	1.413744
28.53494615	1.413935
28.54265234	1.415258
28.55195571	1.414443
28.55903926	1.413208
28.56705223	1.415797
28.58017254	1.421301
28.59300408	1.422195
28.59854456	1.425953
28.60942698	1.426867
28.62278183	1.430269
28.63278893	1.432709
28.64088303	1.433077
28.64938317	1.430844
28.66392905	1.432636
28.67965697	1.436449
28.69200106	1.439051
28.69583603	1.437522
28.70782818	1.438243
28.71609363	1.440537
28.7246749	1.439143
28.7357015	1.439292
28.74706194	1.440375
28.75704179	1.440634
28.76543352	1.43994
28.77767821	1.441218
28.78873179	1.447952
28.7975566	1.450886
28.81133519	1.446493
28.82231653	1.445605
28.83724103	1.45013
28.84846596	1.448787
28.85561237	1.447667
28.86202789	1.449424
28.87723202	1.450999
28.8891246	1.450278
28.89773273	1.449743
28.90603405	1.451191
28.91293678	1.453077
28.92105762	1.45404
28.93532322	1.456651
28.94400347	1.45788
28.95409132	1.456991
28.96223919	1.456939
28.97176758	1.457807
28.97998761	1.456957
28.99376584	1.458298
29.00415137	1.457585
29.01147808	1.458945
29.02120491	1.45941
29.03414392	1.461567
29.04536854	1.464997
29.05324561	1.466999
29.06169111	1.468105
29.06783576	1.471337
29.07700308	1.473377
29.08219128	1.474263
29.09606856	1.473331
29.10338615	1.473275
29.11036989	1.475727
29.11978078	1.48029
29.13281885	1.482674
29.14248235	1.483237
29.15235336	1.483866
29.16102432	1.483062
29.17417059	1.482375
29.18439345	1.480376
29.19415613	1.481209
29.20165407	1.480791
29.21044226	1.479947
29.21814771	1.477256
29.23114951	1.47781
29.24356481	1.48039
29.25772147	1.483955
29.26688854	1.485329
29.27627215	1.489548
29.29147537	1.491611
29.30642593	1.489803
29.31618843	1.490745
29.33031788	1.489342
29.34886837	1.492051
29.3673376	1.502352
29.38470603	1.499158
29.39980075	1.502052
29.40931951	1.504319
29.41433603	1.507462
29.43041413	1.504289
29.43951782	1.501982
29.44586062	1.503344
29.45712967	1.505727
29.4712498	1.504067
29.48208574	1.506362
29.49028712	1.507887
29.4978479	1.50585
29.50813343	1.508068
29.51929412	1.514983
29.52794657	1.514251
29.53972074	1.514206
29.55489631	1.516377
29.56423442	1.518066
29.57267028	1.521556
29.58285645	1.52074
29.59607409	1.525017
29.60401369	1.528033
29.6117999	1.526838
29.62755273	1.526471
29.63860496	1.528462
29.64536259	1.527567
29.65265253	1.528314
29.66179201	1.529696
29.66747599	1.528578
29.67823944	1.527177
29.68570979	1.526958
29.69463269	1.526723
29.70289697	1.52748
29.71123341	1.527889
29.72071565	1.528507
29.72900697	1.531156
29.74263934	1.532714
29.75090356	1.530349
29.76729664	1.531362
29.77695022	1.533991
29.7849708	1.536131
29.79957744	1.539164
29.81475243	1.538231
29.82959358	1.537793
29.84138527	1.539505
29.85207627	1.540298
29.87631816	1.537094
29.8859355	1.539043
29.90180498	1.540235
29.90852627	1.540819
29.91543701	1.541034
29.94133868	1.546001
29.96620276	1.54013
29.97780476	1.541947
29.9930425	1.551527
30.00862303	1.551887
30.01468563	1.550707
30.02511472	1.549263
30.03805183	1.544116
30.0497349	1.541981
30.05649213	1.542174
30.0655228	1.545803
30.08146403	1.553131
30.09631361	1.555893
30.10617422	1.554985
30.11286824	1.554049
30.12318892	1.554162
30.13078508	1.556982
30.13894958	1.560203
30.14863872	1.562276
30.15679418	1.563684
30.16370466	1.563596
30.18140485	1.563282
30.1954513	1.560931
30.20609663	1.559714
30.21157265	1.560524
30.23659811	1.565279
30.24998587	1.566061
30.27917003	1.560396
30.29275619	1.560314
30.30224663	1.564944
30.3131534	1.572222
30.32685676	1.573175
30.33291907	1.571355
30.34613524	1.569007
30.37085347	1.572824
30.38026261	1.572504
30.39978451	1.570234
30.41206234	1.569157
30.41801632	1.567783
30.43311774	1.564871
30.44761471	1.570633
30.46180493	1.57218
30.47400146	1.573784
30.48468243	1.573021
30.49266608	1.571566
30.50018965	1.572007
30.51124043	1.570482
30.52368946	1.568923
30.53069879	1.570646
30.54442877	1.572304
30.55265591	1.574899
30.56336382	1.575994
30.57922266	1.575165
30.59633539	1.578166
30.61254597	1.579686
30.63036223	1.58055
30.6472042	1.57729
30.6593643	1.580766
30.67295869	1.585487
30.6827553	1.583208
30.69028767	1.579807
30.69726074	1.577395
30.71489636	1.582209
30.73148553	1.579355
30.74860687	1.57811
30.76167788	1.57771
30.78071153	1.575989
30.79856342	1.579519
30.81226577	1.581625
30.821115	1.582292
30.83171422	1.581691
30.84472192	1.582229
30.85639455	1.584777
30.87071919	1.586367
30.88027195	1.586736
30.8885979	1.586539
30.90289542	1.587612
30.91095072	1.587554
30.92827005	1.587585
30.94545402	1.595458
30.96868163	1.590419
30.9809133	1.585611
30.99482274	1.585838
31.00098365	1.586919
31.01674222	1.589509
31.02915421	1.591343
31.03730858	1.590623
31.05239956	1.58724
